epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,111.088,0.32784,0.35397,0.82444,0.99052,1,0.995,0.98297,0.22943,0.23742,0.78842,0.000204108,0.000204108,0.000204108
373,111.368,0.24695,0.31117,0.86547,0.99118,1,0.995,0.98328,0.22489,0.23923,0.78823,0.000202585,0.000202585,0.000202585
374,111.643,0.28096,0.36805,0.81363,0.9915,1,0.995,0.97994,0.22967,0.24555,0.79047,0.000201063,0.000201063,0.000201063
375,112.03,0.31192,0.36925,0.88946,0.99071,1,0.995,0.97963,0.23472,0.24881,0.79254,0.00019954,0.00019954,0.00019954
376,112.36,0.28729,0.3685,0.82254,0.99074,1,0.995,0.98056,0.22606,0.24669,0.78985,0.000198018,0.000198018,0.000198018
377,112.692,0.26821,0.31793,0.79896,0.99084,1,0.995,0.98532,0.21358,0.23458,0.7856,0.000196495,0.000196495,0.000196495
378,112.995,0.28745,0.35399,0.80519,0.99096,1,0.995,0.98761,0.20886,0.22097,0.78249,0.000194972,0.000194972,0.000194972
379,113.267,0.23352,0.31333,0.83031,0.99108,1,0.995,0.98463,0.21765,0.21168,0.78323,0.00019345,0.00019345,0.00019345
380,113.547,0.28457,0.30785,0.85507,0.99051,1,0.995,0.9793,0.21922,0.20734,0.78332,0.000191927,0.000191927,0.000191927
381,113.879,0.25591,0.29683,0.82376,0.99006,1,0.995,0.98434,0.21559,0.20012,0.78375,0.000190404,0.000190404,0.000190404
382,114.155,0.30241,0.3405,0.85968,0.98998,1,0.995,0.98405,0.21517,0.1997,0.78547,0.000188882,0.000188882,0.000188882
383,114.424,0.27112,0.30124,0.79176,0.99002,1,0.995,0.98403,0.21778,0.2066,0.78784,0.000187359,0.000187359,0.000187359
384,114.7,0.31522,0.35459,0.80863,0.99007,1,0.995,0.98404,0.22128,0.21192,0.78906,0.000185837,0.000185837,0.000185837
385,114.986,0.30093,0.31468,0.80613,0.99006,1,0.995,0.98403,0.21943,0.21743,0.78815,0.000184314,0.000184314,0.000184314
386,115.266,0.3015,0.39445,0.85139,0.98973,1,0.995,0.98404,0.21663,0.20685,0.78539,0.000182791,0.000182791,0.000182791
387,115.543,0.2882,0.35655,0.83424,0.98897,1,0.995,0.98703,0.21891,0.20397,0.78375,0.000181269,0.000181269,0.000181269
388,115.873,0.28462,0.31996,0.79979,0.98837,1,0.995,0.98766,0.22319,0.20573,0.78407,0.000179746,0.000179746,0.000179746
389,116.15,0.26486,0.294,0.81391,0.98842,1,0.995,0.98528,0.22689,0.20575,0.78457,0.000178223,0.000178223,0.000178223
390,116.425,0.30538,0.33703,0.80897,0.98824,1,0.995,0.98351,0.22253,0.20554,0.78287,0.000176701,0.000176701,0.000176701
391,116.76,0.28253,0.33971,0.83303,0.98809,1,0.995,0.98467,0.21338,0.20267,0.78049,0.000175178,0.000175178,0.000175178
392,117.084,0.29278,0.33004,0.85565,0.98818,1,0.995,0.98468,0.20939,0.20159,0.78015,0.000173656,0.000173656,0.000173656
393,117.359,0.22453,0.29895,0.82138,0.9882,1,0.995,0.98468,0.21355,0.20402,0.78193,0.000172133,0.000172133,0.000172133
394,117.634,0.24718,0.29756,0.83508,0.98815,1,0.995,0.98468,0.22054,0.20412,0.78545,0.00017061,0.00017061,0.00017061
395,117.971,0.28701,0.30817,0.84297,0.98813,1,0.995,0.98168,0.22649,0.20361,0.78913,0.000169088,0.000169088,0.000169088
396,118.241,0.27977,0.30806,0.83112,0.98841,1,0.995,0.97837,0.22497,0.19889,0.78988,0.000167565,0.000167565,0.000167565
397,118.532,0.23362,0.29215,0.86443,0.98872,1,0.995,0.98366,0.21727,0.19517,0.7879,0.000166042,0.000166042,0.000166042
398,118.805,0.29762,0.32124,0.80497,0.98907,1,0.995,0.98459,0.21231,0.19135,0.78601,0.00016452,0.00016452,0.00016452
399,119.081,0.2947,0.33552,0.82391,0.98968,1,0.995,0.98559,0.20834,0.19283,0.78357,0.000162997,0.000162997,0.000162997
400,119.353,0.26672,0.33111,0.87279,0.98964,1,0.995,0.98589,0.209,0.20109,0.78248,0.000161475,0.000161475,0.000161475
401,119.627,0.25867,0.31466,0.80722,0.98842,1,0.995,0.98826,0.21062,0.2067,0.78227,0.000159952,0.000159952,0.000159952
402,119.903,0.24666,0.30002,0.84739,0.98721,1,0.995,0.98826,0.2104,0.2065,0.78226,0.000158429,0.000158429,0.000158429
403,120.263,0.26227,0.32804,0.8572,0.9856,1,0.995,0.98826,0.20703,0.20295,0.78209,0.000156907,0.000156907,0.000156907
404,120.592,0.25137,0.29151,0.82441,0.98625,1,0.995,0.98829,0.20376,0.19869,0.78252,0.000155384,0.000155384,0.000155384
405,120.918,0.29495,0.31863,0.82374,0.98814,1,0.995,0.9889,0.20249,0.19632,0.78302,0.000153862,0.000153862,0.000153862
406,121.2,0.26108,0.30611,0.82455,0.98975,1,0.995,0.98889,0.2015,0.19384,0.78305,0.000152339,0.000152339,0.000152339
407,121.472,0.2903,0.32197,0.84518,0.99026,1,0.995,0.98889,0.20109,0.19322,0.7829,0.000150816,0.000150816,0.000150816
408,121.764,0.25803,0.31724,0.87643,0.99004,1,0.995,0.98889,0.19867,0.19038,0.78168,0.000149294,0.000149294,0.000149294
409,122.045,0.22889,0.27223,0.81796,0.98974,1,0.995,0.99092,0.19979,0.18992,0.78125,0.000147771,0.000147771,0.000147771
410,122.387,0.28075,0.34294,0.83854,0.98968,1,0.995,0.99091,0.2058,0.18855,0.7813,0.000146248,0.000146248,0.000146248
411,122.662,0.27538,0.29403,0.84971,0.98961,1,0.995,0.99062,0.21421,0.18722,0.78173,0.000144726,0.000144726,0.000144726
412,122.953,0.23617,0.28196,0.83062,0.9897,1,0.995,0.99061,0.21833,0.1855,0.78217,0.000143203,0.000143203,0.000143203
413,123.252,0.24983,0.28628,0.82411,0.98995,1,0.995,0.98824,0.21486,0.18224,0.78144,0.000141681,0.000141681,0.000141681
414,123.531,0.26408,0.30172,0.8532,0.99068,1,0.995,0.98824,0.21086,0.18382,0.78069,0.000140158,0.000140158,0.000140158
415,123.811,0.27144,0.31532,0.8243,0.99089,1,0.995,0.98825,0.21142,0.184,0.78095,0.000138635,0.000138635,0.000138635
416,124.147,0.23672,0.28601,0.8138,0.99138,1,0.995,0.98653,0.21375,0.18714,0.78211,0.000137113,0.000137113,0.000137113
417,124.424,0.24578,0.30249,0.83676,0.99184,1,0.995,0.98702,0.21206,0.1868,0.78242,0.00013559,0.00013559,0.00013559
418,124.7,0.27197,0.28611,0.81229,0.99196,1,0.995,0.98425,0.2067,0.18489,0.7815,0.000134067,0.000134067,0.000134067
419,124.981,0.28453,0.32068,0.83757,0.99171,1,0.995,0.98702,0.20515,0.18699,0.78116,0.000132545,0.000132545,0.000132545
420,125.265,0.30971,0.3219,0.81047,0.99184,1,0.995,0.98191,0.20983,0.18803,0.782,0.000131022,0.000131022,0.000131022
421,125.548,0.26883,0.32834,0.82979,0.99116,1,0.995,0.98364,0.21672,0.19222,0.78392,0.0001295,0.0001295,0.0001295
422,125.829,0.24209,0.29067,0.82526,0.99169,1,0.995,0.98502,0.22278,0.19,0.78485,0.000127977,0.000127977,0.000127977
423,126.159,0.24473,0.2943,0.81325,0.99196,1,0.995,0.98612,0.21806,0.18777,0.78357,0.000126454,0.000126454,0.000126454
424,126.492,0.25291,0.29571,0.82781,0.99192,1,0.995,0.98525,0.21186,0.19016,0.78111,0.000124932,0.000124932,0.000124932
425,126.815,0.21921,0.28916,0.80839,0.99187,1,0.995,0.98826,0.20358,0.18905,0.77925,0.000123409,0.000123409,0.000123409
426,127.146,0.23439,0.29728,0.8218,0.99179,1,0.995,0.98591,0.1944,0.1896,0.77789,0.000121887,0.000121887,0.000121887
427,127.416,0.27378,0.31092,0.85032,0.992,1,0.995,0.98405,0.19096,0.19347,0.77764,0.000120364,0.000120364,0.000120364
428,127.687,0.23101,0.27966,0.81911,0.99186,1,0.995,0.98436,0.19106,0.20094,0.7781,0.000118841,0.000118841,0.000118841
429,127.96,0.28652,0.3062,0.83894,0.99152,1,0.995,0.98406,0.19221,0.20441,0.77871,0.000117319,0.000117319,0.000117319
430,128.263,0.21726,0.26716,0.82605,0.99135,1,0.995,0.98406,0.19198,0.19944,0.7785,0.000115796,0.000115796,0.000115796
431,128.587,0.20557,0.26186,0.78908,0.99127,1,0.995,0.98374,0.19515,0.19445,0.77965,0.000114273,0.000114273,0.000114273
432,128.86,0.23505,0.29759,0.87065,0.99111,1,0.995,0.98404,0.2039,0.19445,0.78272,0.000112751,0.000112751,0.000112751
433,129.139,0.22813,0.2494,0.80953,0.99098,1,0.995,0.98233,0.21332,0.19805,0.78528,0.000111228,0.000111228,0.000111228
434,129.415,0.26521,0.30176,0.82532,0.99102,1,0.995,0.98179,0.21871,0.19467,0.78749,0.000109706,0.000109706,0.000109706
435,129.691,0.21301,0.27137,0.8086,0.99095,1,0.995,0.98137,0.21916,0.19412,0.78797,0.000108183,0.000108183,0.000108183
436,129.964,0.25506,0.28337,0.82927,0.99098,1,0.995,0.98137,0.21197,0.19192,0.78612,0.00010666,0.00010666,0.00010666
437,130.245,0.24078,0.29902,0.83599,0.99049,1,0.995,0.98549,0.20287,0.18455,0.78308,0.000105138,0.000105138,0.000105138
438,130.575,0.23725,0.29296,0.81339,0.99035,1,0.995,0.98112,0.19594,0.18234,0.78134,0.000103615,0.000103615,0.000103615
439,130.856,0.26379,0.30384,0.86085,0.99053,1,0.995,0.9853,0.19681,0.18255,0.78084,0.000102092,0.000102092,0.000102092
440,131.15,0.28301,0.27516,0.83141,0.99052,1,0.995,0.98353,0.19779,0.17953,0.78055,0.00010057,0.00010057,0.00010057
441,131.427,0.22093,0.27267,0.8259,0.99041,1,0.995,0.98353,0.20065,0.17929,0.7809,9.90472e-05,9.90472e-05,9.90472e-05
442,131.759,0.26076,0.28782,0.8216,0.99031,1,0.995,0.98652,0.20011,0.17545,0.78082,9.75246e-05,9.75246e-05,9.75246e-05
443,132.086,0.23973,0.26514,0.82921,0.99016,1,0.995,0.98652,0.19626,0.17545,0.77996,9.6002e-05,9.6002e-05,9.6002e-05
444,132.361,0.21731,0.28484,0.80953,0.99015,1,0.995,0.9862,0.19255,0.17595,0.77941,9.44793e-05,9.44793e-05,9.44793e-05
445,132.692,0.25089,0.28608,0.84843,0.99049,1,0.995,0.9862,0.19103,0.17792,0.77844,9.29567e-05,9.29567e-05,9.29567e-05
446,132.969,0.23326,0.27622,0.80984,0.99079,1,0.995,0.99032,0.19158,0.17665,0.7778,9.14341e-05,9.14341e-05,9.14341e-05
447,133.247,0.23172,0.28577,0.8462,0.99062,1,0.995,0.99032,0.19062,0.17734,0.77757,8.99115e-05,8.99115e-05,8.99115e-05
448,133.526,0.28731,0.30595,0.83197,0.99065,1,0.995,0.99001,0.19028,0.17842,0.77718,8.83889e-05,8.83889e-05,8.83889e-05
449,133.808,0.25801,0.29833,0.80619,0.99034,1,0.995,0.99033,0.18971,0.1781,0.77692,8.68662e-05,8.68662e-05,8.68662e-05
450,134.087,0.25416,0.30541,0.80924,0.99025,1,0.995,0.99033,0.18928,0.1784,0.77669,8.53436e-05,8.53436e-05,8.53436e-05
451,134.419,0.24395,0.29527,0.81347,0.99007,1,0.995,0.99033,0.18994,0.17796,0.77648,8.3821e-05,8.3821e-05,8.3821e-05
452,134.695,0.22328,0.27143,0.83265,0.98986,1,0.995,0.99033,0.18871,0.18051,0.77571,8.22984e-05,8.22984e-05,8.22984e-05
453,134.981,0.25161,0.33467,0.83536,0.98954,1,0.995,0.98861,0.18722,0.18304,0.77505,8.07758e-05,8.07758e-05,8.07758e-05
454,135.311,0.23016,0.28141,0.84096,0.98948,1,0.995,0.98861,0.1855,0.18382,0.77462,7.92531e-05,7.92531e-05,7.92531e-05
455,135.592,0.24213,0.29569,0.86219,0.98923,1,0.995,0.98892,0.18397,0.18778,0.77424,7.77305e-05,7.77305e-05,7.77305e-05
456,135.884,0.22787,0.2771,0.85563,0.98902,1,0.995,0.98766,0.18358,0.18788,0.77377,7.62079e-05,7.62079e-05,7.62079e-05
457,136.186,0.23273,0.28188,0.8031,0.98915,1,0.995,0.99035,0.18327,0.18619,0.77345,7.46853e-05,7.46853e-05,7.46853e-05
458,136.518,0.23631,0.27495,0.82667,0.98894,1,0.995,0.99035,0.18121,0.18614,0.77335,7.31627e-05,7.31627e-05,7.31627e-05
459,136.802,0.20793,0.30615,0.85184,0.98881,1,0.995,0.99035,0.18028,0.18869,0.77358,7.164e-05,7.164e-05,7.164e-05
460,137.076,0.21399,0.27869,0.82199,0.98884,1,0.995,0.98973,0.18066,0.18953,0.77346,7.01174e-05,7.01174e-05,7.01174e-05
461,137.357,0.2359,0.26724,0.86483,0.98896,1,0.995,0.98973,0.18065,0.18765,0.77372,6.85948e-05,6.85948e-05,6.85948e-05
462,137.636,0.2293,0.29244,0.7897,0.9889,1,0.995,0.98943,0.18195,0.18592,0.77403,6.70722e-05,6.70722e-05,6.70722e-05
463,137.915,0.24392,0.28435,0.83322,0.98903,1,0.995,0.98944,0.18369,0.18589,0.77472,6.55496e-05,6.55496e-05,6.55496e-05
464,138.218,0.27273,0.28421,0.80813,0.98911,1,0.995,0.9834,0.18635,0.18701,0.77503,6.40269e-05,6.40269e-05,6.40269e-05
465,138.491,0.19576,0.27862,0.82023,0.98943,1,0.995,0.9834,0.18804,0.1861,0.77511,6.25043e-05,6.25043e-05,6.25043e-05
466,138.818,0.25679,0.3012,0.86347,0.98966,1,0.995,0.9834,0.18788,0.18593,0.7749,6.09817e-05,6.09817e-05,6.09817e-05
467,139.099,0.2093,0.26743,0.81459,0.9896,1,0.995,0.9834,0.18679,0.18232,0.77446,5.94591e-05,5.94591e-05,5.94591e-05
468,139.381,0.20788,0.27122,0.80429,0.98983,1,0.995,0.9834,0.18526,0.18209,0.77432,5.79365e-05,5.79365e-05,5.79365e-05
469,139.658,0.27138,0.29765,0.85333,0.98988,1,0.995,0.9834,0.18482,0.18092,0.77366,5.64138e-05,5.64138e-05,5.64138e-05
470,139.942,0.23977,0.29556,0.81157,0.98997,1,0.995,0.98339,0.18397,0.18077,0.77333,5.48912e-05,5.48912e-05,5.48912e-05
471,140.217,0.24039,0.29305,0.80562,0.99034,1,0.995,0.98604,0.18347,0.17937,0.77333,5.33686e-05,5.33686e-05,5.33686e-05
472,140.505,0.27066,0.34455,0.9008,0.99048,1,0.995,0.98604,0.1826,0.17968,0.77313,5.1846e-05,5.1846e-05,5.1846e-05
473,140.899,0.25297,0.29893,0.87191,0.9906,1,0.995,0.98809,0.18199,0.18181,0.77343,5.03234e-05,5.03234e-05,5.03234e-05
474,141.229,0.24209,0.28738,0.81788,0.99088,1,0.995,0.98574,0.1823,0.18341,0.77424,4.88007e-05,4.88007e-05,4.88007e-05
475,141.56,0.22916,0.28851,0.81276,0.99104,1,0.995,0.98573,0.1832,0.18436,0.77507,4.72781e-05,4.72781e-05,4.72781e-05
476,141.831,0.22124,0.27049,0.82078,0.99104,1,0.995,0.98574,0.18384,0.18532,0.77609,4.57555e-05,4.57555e-05,4.57555e-05
477,142.125,0.26311,0.31842,0.86229,0.99103,1,0.995,0.98605,0.18576,0.18517,0.77701,4.42329e-05,4.42329e-05,4.42329e-05
478,142.399,0.21039,0.26169,0.81365,0.99104,1,0.995,0.98334,0.18624,0.18531,0.77764,4.27103e-05,4.27103e-05,4.27103e-05
479,142.67,0.23897,0.277,0.79773,0.99105,1,0.995,0.98365,0.18789,0.18491,0.7781,4.11876e-05,4.11876e-05,4.11876e-05
480,142.997,0.25316,0.32349,0.82798,0.99116,1,0.995,0.98334,0.18793,0.18346,0.77875,3.9665e-05,3.9665e-05,3.9665e-05
481,143.265,0.19159,0.24569,0.83146,0.99136,1,0.995,0.98365,0.18789,0.18349,0.7788,3.81424e-05,3.81424e-05,3.81424e-05
482,143.549,0.21267,0.26214,0.78689,0.99146,1,0.995,0.98333,0.18714,0.18226,0.77863,3.66198e-05,3.66198e-05,3.66198e-05
483,143.817,0.24982,0.28445,0.82265,0.99154,1,0.995,0.98128,0.18629,0.18108,0.77829,3.50972e-05,3.50972e-05,3.50972e-05
484,144.102,0.26169,0.35627,0.81228,0.99149,1,0.995,0.98159,0.18678,0.18116,0.77782,3.35745e-05,3.35745e-05,3.35745e-05
485,144.379,0.22138,0.2575,0.79642,0.99141,1,0.995,0.98065,0.18541,0.1806,0.77755,3.20519e-05,3.20519e-05,3.20519e-05
486,144.655,0.24723,0.3088,0.8289,0.99146,1,0.995,0.98303,0.18502,0.17985,0.77707,3.05293e-05,3.05293e-05,3.05293e-05
487,144.992,0.21652,0.26899,0.80619,0.99142,1,0.995,0.98542,0.18383,0.17939,0.77671,2.90067e-05,2.90067e-05,2.90067e-05
488,145.268,0.223,0.29891,0.86781,0.99142,1,0.995,0.98704,0.18204,0.17745,0.77622,2.74841e-05,2.74841e-05,2.74841e-05
489,145.549,0.19429,0.2472,0.79123,0.99161,1,0.995,0.98704,0.18023,0.17811,0.77576,2.59614e-05,2.59614e-05,2.59614e-05
490,145.838,0.20925,0.26449,0.81218,0.99162,1,0.995,0.98704,0.17793,0.1767,0.77548,2.44388e-05,2.44388e-05,2.44388e-05
491,149.235,0.22587,0.28034,0.84085,0.99171,1,0.995,0.98735,0.1763,0.17769,0.77514,2.29162e-05,2.29162e-05,2.29162e-05
492,149.539,0.20808,0.24788,0.80628,0.99169,1,0.995,0.98735,0.17516,0.17644,0.77505,2.13936e-05,2.13936e-05,2.13936e-05
493,149.845,0.20089,0.26596,0.86344,0.99184,1,0.995,0.98735,0.17441,0.17533,0.77477,1.9871e-05,1.9871e-05,1.9871e-05
494,150.171,0.20429,0.24356,0.77884,0.99178,1,0.995,0.98734,0.1742,0.17579,0.77451,1.83483e-05,1.83483e-05,1.83483e-05
495,150.46,0.21885,0.30938,0.79989,0.99173,1,0.995,0.98734,0.17296,0.17445,0.77433,1.68257e-05,1.68257e-05,1.68257e-05
496,150.74,0.1813,0.26033,0.80988,0.99163,1,0.995,0.98734,0.17293,0.17639,0.77433,1.53031e-05,1.53031e-05,1.53031e-05
497,151.021,0.20138,0.27963,0.85793,0.99158,1,0.995,0.98734,0.17335,0.17778,0.77431,1.37805e-05,1.37805e-05,1.37805e-05
498,151.295,0.20976,0.27879,0.81724,0.99156,1,0.995,0.98734,0.17333,0.17864,0.77424,1.22579e-05,1.22579e-05,1.22579e-05
499,151.576,0.19972,0.28386,0.80234,0.99173,1,0.995,0.98733,0.17282,0.17887,0.77422,1.07352e-05,1.07352e-05,1.07352e-05
500,151.854,0.19276,0.25286,0.8287,0.9919,1,0.995,0.98733,0.17293,0.17817,0.77418,9.21262e-06,9.21262e-06,9.21262e-06
